Unidade;Nome Unidade;Setor;Descrição Setor;Atividade;Máquina;Descrição Máquina;Nº Patrimônio;Plano;Descrição Plano;Sequência Manutenção;Data Execução;Quantidade Período;Sequência Tarefa;Descrição Tarefa;Funcionário;Nome Funcionário;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996275;ESTUFA VEMAG 03 CAMARA DE TROCA - FLAP - RESFRIAMENTO;257930;1;PREVENTIVA;1;24/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996276;ESTUFA VEMAG 03 CÂMARA DE TROCA - FLAP - RESFRIAMENTO - MOTOREDUTOR;257930;1;PREVENTIVA;1;24/09/2025;90;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996284;ESTUFA VEMAG 03 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257930;1;PREVENTIVA;1;25/09/2025;360;79;REVISAR/TROCAR ROLAMENTOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996284;ESTUFA VEMAG 03 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257930;1;PREVENTIVA;2;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996284;ESTUFA VEMAG 03 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257930;1;PREVENTIVA;3;25/09/2025;60;54144;TRANSMISSÃO: VERIFICAÇÃO DE COMPONENTES E FUNCIONAMENTO;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996290;ESTUFA VEMAG 03 - FUMEIRO - AGITADOR;257930;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996290;ESTUFA VEMAG 03 - FUMEIRO - AGITADOR;257930;1;PREVENTIVA;2;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996291;ESTUFA VEMAG 03 - FUMEIRO - AGITADOR - MOTOREDUTOR;257930;1;PREVENTIVA;1;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996293;ESTUFA VEMAG 03 - FUMEIRO - INSUFLADOR;257930;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996295;ESTUFA VEMAG 03 - FUMEIRO - SISTEMA ELETRICO;257930;1;PREVENTIVA;1;25/09/2025;60;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;414474;ROSMAR PEDROSO DE OLIVEIRA;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996295;ESTUFA VEMAG 03 - FUMEIRO - SISTEMA ELETRICO;257930;1;PREVENTIVA;2;25/09/2025;60;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;414474;ROSMAR PEDROSO DE OLIVEIRA;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996298;ESTUFA VEMAG 04 CAMARA DE TROCA - FLAP - COZIMENTO;257931;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996299;ESTUFA VEMAG 04 CÂMARA DE TROCA - FLAP - COZIMENTO - MOTOREDUTOR;257931;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996301;ESTUFA VEMAG 04 - SISTEMA DE TRANSPOTE;257931;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996301;ESTUFA VEMAG 04 - SISTEMA DE TRANSPOTE;257931;1;PREVENTIVA;2;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996301;ESTUFA VEMAG 04 - SISTEMA DE TRANSPOTE;257931;1;PREVENTIVA;3;25/09/2025;60;16;REVISAR REDUTOR E MOTOR;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996307;ESTUFA VEMAG 04 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257931;1;PREVENTIVA;1;25/09/2025;360;79;REVISAR/TROCAR ROLAMENTOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996307;ESTUFA VEMAG 04 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257931;1;PREVENTIVA;2;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996307;ESTUFA VEMAG 04 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257931;1;PREVENTIVA;3;25/09/2025;90;54144;TRANSMISSÃO: VERIFICAÇÃO DE COMPONENTES E FUNCIONAMENTO;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996309;ESTUFA VEMAG 04 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;257931;1;PREVENTIVA;1;25/09/2025;360;79;REVISAR/TROCAR ROLAMENTOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996309;ESTUFA VEMAG 04 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;257931;1;PREVENTIVA;2;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996309;ESTUFA VEMAG 04 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;257931;1;PREVENTIVA;3;25/09/2025;60;54144;TRANSMISSÃO: VERIFICAÇÃO DE COMPONENTES E FUNCIONAMENTO;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996311;ESTUFA VEMAG 04 CAMARA DE TROCA - FLAP - RESFRIAMENTO;257931;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996312;ESTUFA VEMAG 04 CÂMARA DE TROCA - FLAP - RESFRIAMENTO - MOTOREDUTOR;257931;1;PREVENTIVA;1;25/09/2025;90;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996320;ESTUFA VEMAG 04 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257931;1;PREVENTIVA;1;25/09/2025;360;79;REVISAR/TROCAR ROLAMENTOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996320;ESTUFA VEMAG 04 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257931;1;PREVENTIVA;2;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996320;ESTUFA VEMAG 04 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257931;1;PREVENTIVA;3;25/09/2025;90;54144;TRANSMISSÃO: VERIFICAÇÃO DE COMPONENTES E FUNCIONAMENTO;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996379;ESTUFA VEMAG 04 - FUMEIRO - AGITADOR;257931;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996379;ESTUFA VEMAG 04 - FUMEIRO - AGITADOR;257931;1;PREVENTIVA;2;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996380;ESTUFA VEMAG 04 - FUMEIRO - AGITADOR - MOTOREDUTOR;257931;1;PREVENTIVA;1;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996382;ESTUFA VEMAG 04 - FUMEIRO - INSUFLADOR;257931;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996384;ESTUFA VEMAG 04 - FUMEIRO - SISTEMA ELETRICO;257931;1;PREVENTIVA;1;25/09/2025;60;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;414474;ROSMAR PEDROSO DE OLIVEIRA;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996384;ESTUFA VEMAG 04 - FUMEIRO - SISTEMA ELETRICO;257931;1;PREVENTIVA;2;25/09/2025;60;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;414474;ROSMAR PEDROSO DE OLIVEIRA;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996387;ESTUFA VEMAG 05 CAMARA DE TROCA - FLAP - COZIMENTO;257932;1;PREVENTIVA;2;25/09/2025;90;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996388;ESTUFA VEMAG 05 CÂMARA DE TROCA - FLAP - COZIMENTO - MOTOREDUTOR;257932;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996390;ESTUFA VEMAG 05 - SISTEMA DE TRANSPOTE;257932;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996390;ESTUFA VEMAG 05 - SISTEMA DE TRANSPOTE;257932;1;PREVENTIVA;2;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996390;ESTUFA VEMAG 05 - SISTEMA DE TRANSPOTE;257932;1;PREVENTIVA;3;25/09/2025;60;16;REVISAR REDUTOR E MOTOR;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996396;ESTUFA VEMAG 05 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257932;1;PREVENTIVA;1;25/09/2025;360;79;REVISAR/TROCAR ROLAMENTOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996396;ESTUFA VEMAG 05 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257932;1;PREVENTIVA;2;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996396;ESTUFA VEMAG 05 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257932;1;PREVENTIVA;3;25/09/2025;90;54144;TRANSMISSÃO: VERIFICAÇÃO DE COMPONENTES E FUNCIONAMENTO;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996398;ESTUFA VEMAG 05 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;257932;1;PREVENTIVA;1;25/09/2025;360;79;REVISAR/TROCAR ROLAMENTOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996398;ESTUFA VEMAG 05 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;257932;1;PREVENTIVA;2;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996398;ESTUFA VEMAG 05 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;257932;1;PREVENTIVA;3;25/09/2025;60;54144;TRANSMISSÃO: VERIFICAÇÃO DE COMPONENTES E FUNCIONAMENTO;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996400;ESTUFA VEMAG 05 CAMARA DE TROCA - FLAP - RESFRIAMENTO;257932;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996401;ESTUFA VEMAG 05 CÂMARA DE TROCA - FLAP - RESFRIAMENTO - MOTOREDUTOR;257932;1;PREVENTIVA;1;25/09/2025;90;54109;INSPECIONAR COMPONENTES MECÂNICOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996409;ESTUFA VEMAG 05 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257932;1;PREVENTIVA;1;25/09/2025;360;79;REVISAR/TROCAR ROLAMENTOS;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996409;ESTUFA VEMAG 05 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257932;1;PREVENTIVA;2;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996409;ESTUFA VEMAG 05 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;257932;1;PREVENTIVA;3;25/09/2025;90;54144;TRANSMISSÃO: VERIFICAÇÃO DE COMPONENTES E FUNCIONAMENTO;254490;RAFAEL SWIATOWSKI;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996415;ESTUFA VEMAG 05 - FUMEIRO;257932;1;PREVENTIVA;5;08/06/2025;60;100065;REALIZAR INSPEÇÃO NAS BORRACHAS DE VEDAÇÃO DA JANELA DE INSPEÇÃO;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996416;ESTUFA VEMAG 05 - FUMEIRO - AGITADOR;257932;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996416;ESTUFA VEMAG 05 - FUMEIRO - AGITADOR;257932;1;PREVENTIVA;2;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996417;ESTUFA VEMAG 05 - FUMEIRO - AGITADOR - MOTOREDUTOR;257932;1;PREVENTIVA;1;25/09/2025;90;16;REVISAR REDUTOR E MOTOR;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996419;ESTUFA VEMAG 05 - FUMEIRO - INSUFLADOR;257932;1;PREVENTIVA;1;25/09/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;414474;ROSMAR PEDROSO DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996421;ESTUFA VEMAG 05 - FUMEIRO - SISTEMA ELETRICO;257932;1;PREVENTIVA;1;25/09/2025;60;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;414474;ROSMAR PEDROSO DE OLIVEIRA;
92;FRIG. AURORA CASTRO;EST;SETOR DE ESTUFAS              ;4588;99996421;ESTUFA VEMAG 05 - FUMEIRO - SISTEMA ELETRICO;257932;1;PREVENTIVA;2;25/09/2025;60;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;414474;ROSMAR PEDROSO DE OLIVEIRA;
92;FRIG. AURORA CASTRO;ETA;SETOR DE OPERACAO DE ETA      ;1244;99988993;BOMBA DE CAPTACAO DE AGUA 01 (99985851) - MOTOR;;1;PREVENTIVA;1;26/07/2025;180;79;REVISAR/TROCAR ROLAMENTOS;276543;ANDRÉ LUIZ DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;ETE;SETOR DE OPERACAO DE ETE      ;1228;99986117;BOMBA 01 RECIRCULAÇÃO DE LODO ETE (BB1701000025);;1;PREVENTIVA;1;22/07/2025;150;807;REVISÃO COMPLETA, TROCA DE PEÇAS DE DESGASTE DA BOMBA;254009;MARLOS WILLIAN SCHUMUKER;;
92;FRIG. AURORA CASTRO;ETE;SETOR DE OPERACAO DE ETE      ;1228;99986139;LAGOA DE SEGURANÇA - BOMBA P/ LANÇAMENTO FINAL 01;0;1;PREVENTIVA;1;14/06/2025;365;64;REVISÃO GERAL NOS COMPONENTES;276543;ANDRÉ LUIZ DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;ETE;SETOR DE OPERACAO DE ETE      ;1228;99988964;LAGOA DE SEGURANÇA - BOMBA P/ LANÇAMENTO FINAL 02;0;1;PREVENTIVA;1;14/06/2025;365;64;REVISÃO GERAL NOS COMPONENTES;276543;ANDRÉ LUIZ DE OLIVEIRA;;
92;FRIG. AURORA CASTRO;ETE;SETOR DE OPERACAO DE ETE      ;1228;99995196;LAGOA 03 AERAÇÃO - BOMBA RECIRCULAÇÃO 01;0;1;PREVENTIVA;1;05/02/2025;365;64;REVISÃO GERAL NOS COMPONENTES;254264;DORIVAL SEZAR PEDROSO DA SILVA;;
92;FRIG. AURORA CASTRO;ETE;SETOR DE OPERACAO DE ETE      ;1228;99995200;LAGOA 03 AERAÇÃO - BOMBA RECIRCULAÇÃO 02;0;1;PREVENTIVA;1;05/02/2025;365;64;REVISÃO GERAL NOS COMPONENTES;254264;DORIVAL SEZAR PEDROSO DA SILVA;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99986408;DESUMIDIFICADOR HCD 4500;255197;1;PREVENTIVA;3;25/05/2024;30;53930;REALIZAR LIMPEZA GERAL DO EQUIPAMENTO;;254009;MARLOS WILLIAN SCHUMUKER;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99986410;DESUMIDIFICADOR HCD 4500 - CILINDRO;255197;1;PREVENTIVA;1;15/11/2024;365;64;REVISÃO GERAL NOS COMPONENTES;254009;MARLOS WILLIAN SCHUMUKER;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99988973;SALA DE BATERIAS - PORTA - QUADRO DE COMANDO;0;1;PREVENTIVA;1;14/04/2025;30;54081;VERIFICAR QUADRO ELETRICO;255157;LUCIANO ANTUNES GOMES;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99989901;DESUMIDIFICADOR HCD 4500 - PV VAPOR;255197;1;PREVENTIVA;1;05/06/2024;30;4053;VERIFICAR VALVULAS DE VAPOR (VAZAMENTOS, FUNCIONAMENTO);254009;MARLOS WILLIAN SCHUMUKER;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99989902;DESUMIDIFICADOR HCD 4500 - SISTEMA ELÉTRICO;255197;1;PREVENTIVA;1;05/06/2024;30;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;254009;MARLOS WILLIAN SCHUMUKER;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99989903;DESUMIDIFICADOR HCD 4500 - VENT. PROCESSO;255197;1;PREVENTIVA;1;25/05/2024;15;1904;TROCAR FILTRO DE AR;254009;MARLOS WILLIAN SCHUMUKER;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99989904;DESUMIDIFICADOR HCD 4500 - VENT. PROCESSO - MOTOR;255197;1;PREVENTIVA;1;25/05/2024;30;5201;REALIZAR VERIFICAÇÃO DA CAIXA DE LIGAÇÃO, VEDAÇÕES E CABOS ELÉTRICOS;;254009;MARLOS WILLIAN SCHUMUKER;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99989904;DESUMIDIFICADOR HCD 4500 - VENT. PROCESSO - MOTOR;255197;1;PREVENTIVA;2;15/10/2024;365;5088;REVISAR MOTOR ELÉTRICO (DESMONTAGEM, TROCA DE ROLAMENTOS, INSPECIONAR TAMPAS TRASEIRA E DIANTEIRA, TAMPA DEFLETORA, VENTOINHA, CAIXA DE LIGAÇÃO, PINTURA, PLACA DE IDENTIFICAÇÃO, MONTAGEM E TESTE).;254009;MARLOS WILLIAN SCHUMUKER;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99989905;DESUMIDIFICADOR HCD 4500 - VENT. REATIVAÇÃO;255197;1;PREVENTIVA;1;25/05/2024;15;1904;TROCAR FILTRO DE AR;254009;MARLOS WILLIAN SCHUMUKER;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99989906;DESUMIDIFICADOR HCD 4500 - VENT. REATIVAÇÃO - MOTOR;255197;1;PREVENTIVA;1;25/05/2024;30;5201;REALIZAR VERIFICAÇÃO DA CAIXA DE LIGAÇÃO, VEDAÇÕES E CABOS ELÉTRICOS;;254009;MARLOS WILLIAN SCHUMUKER;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99989906;DESUMIDIFICADOR HCD 4500 - VENT. REATIVAÇÃO - MOTOR;255197;1;PREVENTIVA;2;15/10/2024;365;5088;REVISAR MOTOR ELÉTRICO (DESMONTAGEM, TROCA DE ROLAMENTOS, INSPECIONAR TAMPAS TRASEIRA E DIANTEIRA, TAMPA DEFLETORA, VENTOINHA, CAIXA DE LIGAÇÃO, PINTURA, PLACA DE IDENTIFICAÇÃO, MONTAGEM E TESTE).;254009;MARLOS WILLIAN SCHUMUKER;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99994519;DESUMIDIFICADOR HCD 4500 - QUADRO COMANDO;255197;1;PREVENTIVA;1;03/02/2025;30;5215;QUADRO DE COMANDO: REALIZAR APERTO, ORGANIZAÇÃO E LIMPEZA COM FORLIN E AR COMPRIMIDO DOS COMPONENTES, CABOS E CALHAS, REALIZAR TROCA DE BORRACHAS DE VEDAÇÃO CASO NECESSÁRIO, REALIZAR APERTO DAS FECHADURAS DAS PORTAS E VERIFICAR CONDIÇÕES DA MESMA, REALIZAR LIMPEZA DOS FILTROS DE VENTILAÇÃO E VERIFICAR CONDIÇÕES DA ESTRUTURA DO QUADRO.;254009;MARLOS WILLIAN SCHUMUKER;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99995001;CÂMARA ESTOCAGEM 02 - PROD. CONGELADOS - DRIVE IN;255121;1;PREVENTIVA;1;22/03/2025;30;3807;ESTR. MECÂNICA: VERIF. VISUALMENTE CONDIÇÕES DAS ESTRUTURAS METÁLICAS, PARAFUSOS, TAMPAS, PROTEÇÕES DO EQUIPAMENTO.;377241;DAVID BATISTA CONRADO;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99995002;CÂMARA ESTOCAGEM 02 - PROD. CONGELADOS - PORTA ENTRADA;0;1;PREVENTIVA;1;22/03/2025;30;3807;ESTR. MECÂNICA: VERIF. VISUALMENTE CONDIÇÕES DAS ESTRUTURAS METÁLICAS, PARAFUSOS, TAMPAS, PROTEÇÕES DO EQUIPAMENTO.;377241;DAVID BATISTA CONRADO;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99995003;CÂMARA ESTOCAGEM 02 - PROD. CONGELADOS - PORTA ENTRADA - QUADRO DE COMANDO;0;1;PREVENTIVA;1;22/03/2025;30;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;377241;DAVID BATISTA CONRADO;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99995004;CÂMARA ESTOCAGEM 02 - PROD. CONGELADOS - PORTA ENTRADA - REDUTOR;0;1;PREVENTIVA;1;22/03/2025;60;73;REVISAR REDUTOR E MOTOR;377241;DAVID BATISTA CONRADO;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99995005;CÂMARA ESTOCAGEM 02 - PROD. CONGELADOS - PORTA ENTRADA - REDUTOR - MOTOR;0;1;PREVENTIVA;1;22/03/2025;60;73;REVISAR REDUTOR E MOTOR;377241;DAVID BATISTA CONRADO;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99995007;CÂMARA ESTOCAGEM 02 - PROD. CONGELADOS - PORTA SAÍDA - QUADRO DE COMANDO;0;1;PREVENTIVA;1;22/03/2025;30;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;377241;DAVID BATISTA CONRADO;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99995008;CÂMARA ESTOCAGEM 02 - PROD. CONGELADOS - PORTA SAÍDA - REDUTOR;0;1;PREVENTIVA;1;22/03/2025;60;73;REVISAR REDUTOR E MOTOR;377241;DAVID BATISTA CONRADO;;
92;FRIG. AURORA CASTRO;EXD;EXPEDICAO                     ;2348;99995009;CÂMARA ESTOCAGEM 02 - PROD. CONGELADOS - PORTA SAÍDA - REDUTOR - MOTOR;0;1;PREVENTIVA;1;22/03/2025;60;73;REVISAR REDUTOR E MOTOR;377241;DAVID BATISTA CONRADO;;
